drug	MaxAbsEStateIndex	MaxEStateIndex	MinAbsEStateIndex	MinEStateIndex	qed	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	AvgIpc	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_C_O	fr_C_O_noCOO	fr_HOCCN	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_aniline	fr_aryl_methyl	fr_benzene	fr_bicyclic	fr_ester	fr_ether	fr_furan	fr_halogen	fr_imidazole	fr_ketone	fr_ketone_Topliss	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitroso	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_piperdine	fr_piperzine	fr_priamide	fr_pyridine	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_thiazole	fr_thiophene	fr_unbrch_alkane	fr_urea
Tamoxifen	5.87098820026174	5.87098820026174	0.692414393800577	0.692414393800577	0.4505726789966775	342.29200000000014	371.224914548	144.0	0.1189033312305009	-0.4922644944709209	0.4922644944709209	0.1189033312305009	0.7142857142857143	1.25	1.7857142857142858	16.477564073801485	9.88076682180318	2.1249395124783543	-2.1681057449852266	2.3435768561106136	-2.1889487244379646	5.98085220926278	0.2611505744063251	2.734871206978104	1.9959473772927907	880.7355335102352	19.769373945685235	17.059685998178228	17.059685998178228	13.685871848001629	9.90684881871516	9.90684881871516	7.115272621558707	7.115272621558707	4.790265908287313	4.790265908287313	3.348420112266566	3.348420112266566	-2.839999999999999	2692338.48996718	19.908794575753564	9.910993617354528	5.113643813383921	168.6489043143239	9.636772684650529	12.356393797796825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.72014202122996	60.48546326043312	6.544756405912575	0.0	4.736862953800049	11.146209060138537	0.0	4.899909730850478	0.0	13.344558822616634	27.246982335779872	101.61949343355356	5.749511833283905	4.736862953800049	0.0	5.749511833283905	0.0	32.14689206663035	0.0	0.0	30.03491329770761	84.92913895846256	0.0	11.146209060138537	12.47	0.0	0.0	0.0	0.0	6.606881964512918	18.71508986212249	27.83656353522952	0.0	0.0	110.84812985435806	4.736862953800049	5.87098820026174	0.0	2.123016167567936	0.0	6.369187126105418	0.9127511652809271	29.82059562467509	0.9675864004922444	3.8262552088248265	4.109620106791824	0.2307692307692307	28.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	0.0	2.0	8.0	0.0	0.0	0.0	3.0	5.9961000000000055	119.58200000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fulvestrant___1200	12.95233594691492	12.95233594691492	0.0194992339832502	-5.542129730703803	0.1265427129787013	559.4060000000001	606.316607464	234.0	0.4527318597141327	-0.6163437338250591	0.6163437338250591	0.4527318597141327	0.926829268292683	1.5853658536585369	2.292682926829268	32.227821212013616	9.5176543954103	2.571828320727373	-2.528615552839037	2.623939057565813	-2.4676781387253848	7.908640490883735	-0.283788466698124	3.201505430508844	1.1482195558305015	988.5703683111384	29.838288046437583	24.240363570662097	25.056860151589824	19.33215401017807	15.626694705472667	17.11472857718525	13.192683446783285	14.888832838965902	10.559530831654971	12.047564703367556	8.283545498228262	9.480081906848907	-1.0600000000000005	781031347.5040078	32.84549979401724	13.710248812985352	7.724345079597983	244.4129401678271	14.765804663371776	17.255219046777484	0.0	0.0	0.0	12.098827685538051	0.0	0.0	21.9520752383741	0.0	56.27006685616757	110.13364638069366	6.4208216229260096	6.103966387748303	36.717879901745874	11.175854473385288	0.0	0.0	23.16870860788096	127.35676166302856	11.505707213493578	29.32600418877882	5.749511833283905	0.0	21.9520752383741	5.749511833283905	0.0	44.4743059501517	17.5966760963113	23.16870860788096	113.8600489502102	18.19910120538483	0.0	0.0	63.52	36.11632540477536	36.717879901745874	0.0	17.27181046389187	41.59481124760228	77.04985947511214	11.126902983393991	0.0	12.13273413692322	12.990104268152232	0.0	74.51272203673797	-1.354989263717313	0.0	20.97700947791931	2.7255327562614275	-1.914025678071536	5.916987984589773	5.97315119734432	2.3025003778249378	0.0	0.8125	41.0	2.0	3.0	3.0	0.0	3.0	1.0	0.0	1.0	3.0	2.0	9.0	14.0	2.0	0.0	2.0	4.0	8.682600000000003	152.6519999999998	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
Fulvestrant___1816	12.95233594691492	12.95233594691492	0.0194992339832502	-5.542129730703803	0.1265427129787013	559.4060000000001	606.316607464	234.0	0.4527318597141327	-0.6163437338250591	0.6163437338250591	0.4527318597141327	0.926829268292683	1.5853658536585369	2.292682926829268	32.227821212013616	9.5176543954103	2.571828320727373	-2.528615552839037	2.623939057565813	-2.4676781387253848	7.908640490883735	-0.283788466698124	3.201505430508844	1.1482195558305015	988.5703683111384	29.838288046437583	24.240363570662097	25.056860151589824	19.33215401017807	15.626694705472667	17.11472857718525	13.192683446783285	14.888832838965902	10.559530831654971	12.047564703367556	8.283545498228262	9.480081906848907	-1.0600000000000005	781031347.5040078	32.84549979401724	13.710248812985352	7.724345079597983	244.4129401678271	14.765804663371776	17.255219046777484	0.0	0.0	0.0	12.098827685538051	0.0	0.0	21.9520752383741	0.0	56.27006685616757	110.13364638069366	6.4208216229260096	6.103966387748303	36.717879901745874	11.175854473385288	0.0	0.0	23.16870860788096	127.35676166302856	11.505707213493578	29.32600418877882	5.749511833283905	0.0	21.9520752383741	5.749511833283905	0.0	44.4743059501517	17.5966760963113	23.16870860788096	113.8600489502102	18.19910120538483	0.0	0.0	63.52	36.11632540477536	36.717879901745874	0.0	17.27181046389187	41.59481124760228	77.04985947511214	11.126902983393991	0.0	12.13273413692322	12.990104268152232	0.0	74.51272203673797	-1.354989263717313	0.0	20.97700947791931	2.7255327562614275	-1.914025678071536	5.916987984589773	5.97315119734432	2.3025003778249378	0.0	0.8125	41.0	2.0	3.0	3.0	0.0	3.0	1.0	0.0	1.0	3.0	2.0	9.0	14.0	2.0	0.0	2.0	4.0	8.682600000000003	152.6519999999998	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
Trametinib	14.795061696223735	14.795061696223735	0.0804386337868483	-0.5808116232412763	0.3312388051900211	592.2189999999999	615.0778804360001	190.0	0.3358740416193368	-0.3384417945763914	0.3384417945763914	0.3358740416193368	1.0810810810810811	1.8108108108108107	2.45945945945946	126.9127045370368	10.127773175296602	2.313186140695965	-2.205820908587504	2.3396744598942645	-2.408653091339592	14.111919460196564	-0.1137380785724292	3.665040161567932	1.9041474425189264	1785.4906151303428	26.593129169275663	20.263578610263885	22.42107690144021	17.57829515586738	11.591018781120155	12.669767926708316	9.06637895390834	10.312011173095144	6.36424518853392	7.035236291860009	4.499591066807253	4.952787799792361	-3.7399999999999993	271183013.9177463	24.932467974676506	9.28755395660562	4.365407598815115	223.23806440459376	10.633577208012662	17.02130783334572	0.0	5.907179729351506	11.118533790104015	5.689743398203474	28.08491049558953	9.184952231746642	0.0	0.0	6.06636706846161	78.75445348338037	34.83427004896173	16.891473266983386	9.184952231746642	56.59361061570277	0.0	13.701298943374065	7.04767198267719	32.730958474381225	10.633577208012662	88.60731282356251	5.687386274683562	27.44185439632016	21.58305037487697	0.0	22.590870627068057	19.60847867272557	11.842209166749011	16.311140311801914	31.3706727663876	56.848181031446735	0.0	16.590311206764618	107.13	22.625498029353384	23.568563783962105	0.0	39.92064603479611	27.78659806628454	0.0	39.805442262665096	37.255572541998674	22.590870627068057	10.633577208012662	0.0	19.269684152139245	1.990888237314064	52.572340177506405	5.722519010423363	-0.3512667885083018	-0.7526054858771312	10.905917955611663	1.3449276764067526	2.9220973722072103	1.4954976927767332	0.2307692307692307	37.0	2.0	9.0	1.0	0.0	1.0	2.0	2.0	4.0	8.0	2.0	11.0	5.0	1.0	0.0	1.0	5.0	3.940120000000002	148.75739999999982	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dabrafenib	15.679012188208617	15.679012188208617	0.0213479002615564	-4.77700240623874	0.3670492157866047	499.4140000000002	519.1010515400001	182.0	0.2673565397400692	-0.3677745444908211	0.3677745444908211	0.2673565397400692	0.9714285714285714	1.6285714285714286	2.257142857142857	32.23329072853188	9.97877281366796	2.281921633794077	-2.13640990097994	2.4158852920095053	-2.171044872722832	7.923507207488535	0.5205953417639618	3.205370439808976	1.8543520189628484	1512.3966074924406	25.543241116511	18.80467979008964	20.437672951945093	16.380865845904957	10.2417269765075	12.54138680502962	8.570226607286957	11.188543385132082	4.861436867417769	7.78116212646452	3.226049135509025	5.531793052489422	-3.51	47379897.87806724	24.609405400366068	8.930450213513243	4.842300406739031	203.50889639034105	5.733667477162185	11.63444168209179	10.71270431656367	5.948339280986494	10.023291153407584	0.0	4.722094864452088	36.54097769019502	0.0	11.336785877934735	32.903945735995094	30.33183534230805	17.17528553270685	26.960013154934547	21.589042127353395	32.99580258701238	0.0	14.951935562841626	0.0	31.081685543986428	10.455762341614273	71.12069927083479	21.82845467509522	10.455762341614273	24.80697069869452	0.0	11.336785877934735	23.36973254717056	15.438281622804364	17.451662523137685	25.77883529592464	53.55689652636213	0.0	21.82845467509522	110.86	38.05782342674661	17.198627079678577	4.39041504767482	22.62070923692873	15.578698885402527	24.26546827384644	29.66636358647104	6.06636706846161	25.49330646352396	14.951935562841626	5.733667477162185	71.22642016692589	1.2901277743203696	12.014842203728092	0.6791621769167315	5.455886083795605	-3.5472644771556965	8.204879660459271	1.460109724153389	5.82617242642842	-4.77700240623874	0.1739130434782608	35.0	3.0	7.0	0.0	0.0	0.0	2.0	2.0	4.0	7.0	2.0	12.0	5.0	0.0	0.0	0.0	4.0	5.364900000000003	128.81290000000004	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
Temozolomide	11.395483749055176	11.395483749055176	0.0599999999999996	-0.740691609977324	0.5601191738811692	188.106	194.055223432	72.0	0.3521949644694161	-0.364134749518251	0.364134749518251	0.3521949644694161	1.5714285714285714	2.2857142857142856	2.9285714285714284	16.153111039690877	10.428289218910017	2.131140988863069	-1.9455415117637287	1.995455899515156	-2.271716191878145	5.959850310467227	0.0997130155125892	2.550863382231209	2.906324847582418	567.1956839082804	10.292528739883949	7.207265096806768	7.207265096806768	6.6090609052806215	3.6785687888028513	3.6785687888028513	2.6466598556297707	2.6466598556297707	1.732210742462034	1.732210742462034	1.054941054361722	1.054941054361722	-2.2500000000000004	2040.690705784967	8.352845059592465	2.6198926454093896	0.969381543705868	76.96785318779364	5.733667477162185	6.3273200747645415	11.341105215616189	0.0	5.907179729351506	5.689743398203474	4.794537184071822	14.179210311280825	4.681802935145185	5.098681808301038	5.213385095654868	0.0	7.04767198267719	0.0	4.794537184071822	11.554356950119232	0.0	24.378542966310093	12.781339459839376	0.0	0.0	22.50552865188829	0.0	11.423410875365658	0.0	0.0	0.0	30.2857226956616	7.04767198267719	0.0	10.488465178920285	11.121857258836364	0.0	5.647177220767728	108.17000000000002	11.59692312755498	9.589074368143644	0.0	11.341105215616189	0.0	9.082497541406978	13.37499205744173	0.0	0.0	15.296045424903111	5.733667477162185	2.131494708994709	0.0	25.90685326908541	7.143055555555556	4.595841836734695	-0.740691609977324	0.0	1.1869444444444444	0.0	1.443168461829176	0.1666666666666666	14.0	2.0	8.0	0.0	0.0	0.0	0.0	2.0	2.0	7.0	1.0	8.0	1.0	0.0	0.0	0.0	2.0	-2.078099999999999	44.5409	0.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruxolitinib	9.179872779971085	9.179872779971085	0.1664840797430082	0.1664840797430082	0.7996787783250496	288.229	306.159294576	116.0	0.1408056299073117	-0.3460346639443202	0.3460346639443202	0.1408056299073117	1.3478260869565215	2.217391304347826	3.0434782608695654	15.284950967806706	9.958328474206164	2.267967347724344	-2.206904996559329	2.362071224244801	-2.170495146294738	5.894621818580904	0.3145806098620954	3.324335398761089	1.701320839413269	849.2211356700518	15.6480536021256	12.81305376775991	12.81305376775991	11.364504642955708	8.061480309016524	8.061480309016524	6.145373004065925	6.145373004065925	4.813106787001562	4.813106787001562	3.6560096957460417	3.6560096957460417	-2.68	488454.5731461632	13.947001756455784	5.840473735712772	2.482270158107101	133.7321371402767	4.9839785209472085	11.97449729553227	0.0	0.0	0.0	0.0	4.681802935145185	9.967957041894415	10.360573363039524	0.0	12.84164324585202	24.82591636047502	23.343362849387944	30.422655331327785	0.0	11.033401435232523	5.261891554738487	24.73242030628785	5.917906046161393	38.14594894377801	0.0	30.98421785806538	17.32660079933773	0.0	0.0	0.0	0.0	24.73242030628785	0.0	17.249018913692154	38.14594894377801	30.98421785806538	0.0	22.29078092177798	83.17999999999999	0.0	5.261891554738487	0.0	6.041840829147961	12.338727669087405	22.29078092177798	25.68328649170404	6.3273200747645415	29.338700718446024	26.119838683934937	0.0	1.9673970143613	0.0	11.743828163011964	14.712614260822685	2.6756334246661635	0.5556265747039556	4.470636705299404	12.70759719046786	0.0	0.0	0.4117647058823529	23.0	1.0	6.0	1.0	0.0	1.0	0.0	3.0	3.0	5.0	1.0	6.0	4.0	1.0	0.0	1.0	4.0	3.466380000000001	86.33470000000003	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Epirubicin	13.6430570574891	13.6430570574891	0.0172524144593047	-2.2407371425638924	0.2352625816856561	514.2930000000003	543.1740607479999	208.0	0.2016312814501292	-0.5068479547044316	0.5068479547044316	0.2016312814501292	1.1538461538461535	1.8461538461538465	2.4871794871794872	16.69333232377028	9.715574702488947	2.497373679420671	-2.418002753095416	2.5210946624306705	-2.5254766490669858	6.310532857660568	-0.2468575077463173	2.9047365340290137	1.6862632099701684	1376.5187409654486	28.38602238808912	21.210137267735792	21.210137267735792	18.427777117237813	12.411801735393013	12.411801735393013	10.159933060518698	10.159933060518698	7.805280422640822	7.805280422640822	5.750258572698188	5.750258572698188	-3.39	374870204.0707537	27.187262938747462	9.662462759118538	4.111772825118512	222.0813970275672	45.47689331276586	29.456468275348325	17.85651662206509	5.783244946364939	0.0	0.0	14.383611552215466	0.0	0.0	0.0	12.13273413692322	12.990104268152232	41.994660173016975	42.112051179613424	54.12683738781914	17.34973483909482	0.0	0.0	5.733667477162185	62.43101960118041	13.716679505790452	51.5798101555668	17.248535499851716	10.470530430962237	0.0	17.248535499851716	0.0	86.73990246405225	20.68908471459793	0.0	68.83913015161656	18.19910120538483	0.0	0.0	206.07	95.6690042321333	39.91624852641899	0.0	34.4241394229979	0.0	0.0	25.30889874666236	6.923737199690624	0.0	0.0	19.944256338562333	16.992219914907572	0.0	39.73908207424436	53.69213165007618	2.373741684889566	-3.774704747880252	3.63515611968848	-5.122799847545572	0.5596546492817411	1.3221851690045994	0.4444444444444444	39.0	7.0	12.0	2.0	1.0	3.0	2.0	0.0	2.0	12.0	6.0	12.0	5.0	0.0	1.0	1.0	5.0	0.0012999999999993	131.75439999999995	3.0	2.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyclophosphamide	12.18854938271605	12.18854938271605	0.4225385802469137	-2.842183641975309	0.6057206690801091	245.969	260.02481971	84.0	0.3429836890948602	-0.3059663452603789	0.3429836890948602	0.3059663452603789	1.3571428571428572	2.0	2.4285714285714284	35.4967533905399	10.47255486891282	2.322882575646733	-2.3252888840554204	2.474876048497203	-2.3541850330031244	7.539263117101801	0.2326480263622974	2.186110700925019	2.5822640284816734	201.8664756744443	10.441311299868556	7.91660018625193	10.322885269288754	6.726492059082182	4.597961710466702	7.244517016956578	2.946927543711581	5.88378677298446	1.9566243352797223	4.5951889486174045	1.278310390784733	3.920544174917886	0.69	1442.8330626105126	12.758073519400952	6.311144001092418	3.36838444118429	94.44153500749827	4.5237471617118175	0.0	0.0	0.0	0.0	7.670279738874966	4.565048284931329	9.757711252998453	0.0	23.20187978046503	0.0	6.4208216229260096	31.394276107678404	6.606881964512918	9.088795446643148	30.87215951934	0.0	9.757711252998453	0.0	6.4208216229260096	38.00115807219132	0.0	0.0	5.0872950630771525	0.0	0.0	30.87215951934	42.67157426211261	9.088795446643148	0.0	6.4208216229260096	0.0	0.0	0.0	41.57000000000001	7.670279738874966	4.565048284931329	0.0	0.0	31.456401666278747	12.965578028838586	0.0	4.6704161899213	0.0	5.0872950630771525	27.72562694217685	19.17487654320988	11.248020754598135	0.0	2.9071604938271607	0.0	0.8450771604938274	0.0	0.8884722222222223	2.3063542454018644	-2.842183641975309	1.0	14.0	1.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	7.0	5.0	0.0	1.0	1.0	1.0	1.884	59.19120000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lapatinib	13.43080267349532	13.43080267349532	0.0663616872403092	-3.0189964704993364	0.1794794929805593	554.8610000000002	580.1347322120001	206.0	0.1482046266228122	-0.4873439231472526	0.4873439231472526	0.1482046266228122	1.025	1.9	2.7	35.4956930961535	10.096909029653451	2.1141121911683807	-2.1211392275794743	2.324747736706812	-2.2115634267962685	7.902111016768615	0.3055804223032274	3.3922507391730585	1.291877087026654	1760.5816038855614	28.11430892837647	21.52557821354901	23.0980037404952	19.23129794297471	12.395212290053273	14.833690279846518	9.21561269991148	11.88256533725122	6.008345079265792	7.249420413511956	4.026938249729609	4.777163731713349	-3.989999999999999	1089671666.2054772	27.572125089822265	12.033712839100875	7.14680707641382	235.65015567569452	19.78759109886606	51.67654546560868	0.0	0.0	0.0	0.0	0.0	22.77616907389817	0.0	0.0	23.733674027155736	66.2271221763131	29.437587570269333	22.83694404401696	21.962225922857154	43.84636701124967	0.0	15.284745645900747	0.0	13.151638370425491	23.8701678001771	101.28727796166254	17.07321074385534	15.370440161812713	15.89566410019341	5.749511833283905	11.600939890232516	36.939133222394126	22.988891506843	5.817220841045895	11.323698910571435	83.54087583335722	5.022633313741326	22.226623842652494	106.35	9.837253136417502	12.808212032003755	0.0	18.1769564123056	52.45085334081485	16.466376423778055	24.71582339519917	24.26546827384644	36.39820241076966	20.60153424990708	20.75495378108592	47.77016383386254	6.467436423952425	8.79698874038175	7.555419093540143	2.991532856334796	2.1726441865322363	20.97804452970269	2.6916802072288206	0.9561977100750518	-3.0189964704993364	0.1724137931034483	40.0	2.0	8.0	0.0	0.0	0.0	3.0	2.0	5.0	8.0	2.0	11.0	11.0	0.0	0.0	0.0	5.0	6.139100000000005	154.12419999999975	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Ibrutinib	12.171746863948997	12.171746863948997	0.0056600235803678	-0.069879863210716	0.4667032430058404	416.31500000000017	440.196074008	166.0	0.2455269344984989	-0.4573838297829987	0.4573838297829987	0.2455269344984989	1.0909090909090908	1.8484848484848484	2.606060606060606	16.480553808688086	10.058250060298896	2.2752268652321987	-2.3181711314498834	2.344176914114422	-2.396825551206686	5.979350275130436	-0.1271464774183895	3.2570654708796614	1.5007676073343366	1299.9886996136902	22.78588180363029	18.09365196382539	18.09365196382539	16.135361590784807	10.871604573870938	10.871604573870938	7.974613838059627	7.974613838059627	5.853475237486835	5.853475237486835	4.241172497550338	4.241172497550338	-4.199999999999998	59394803.66601083	20.68875669244497	8.73893664326605	4.025546244811654	190.8726799084402	15.370440161812713	29.33813451401584	5.647177220767728	5.907179729351506	0.0	0.0	4.794537184071822	14.6497599770396	5.098681808301038	0.0	24.778036888983326	55.31586576345556	18.652964303522147	11.428065043612756	9.53140013787187	22.758443942419056	0.0	24.64835151619112	0.0	18.88348407499998	18.82318028898733	73.57957948135142	22.756403153113265	10.470530430962237	5.817862777835028	11.49902366656781	0.0	43.64504405736778	4.794537184071822	0.0	18.88348407499998	73.57957948135142	0.0	22.29078092177798	99.16	0.0	4.794537184071822	0.0	11.949020558499466	35.63470501974116	29.904118404116826	12.403340181598423	4.899909730850478	59.27910655129967	16.546892725492913	15.569212239263273	7.793632778010275	0.0	22.65244652186432	5.616525798335863	8.52059370897009	1.8032790912538084	17.321361934766436	4.581419830522776	4.877407002943098	0.0	0.2	33.0	2.0	8.0	0.0	1.0	1.0	2.0	2.0	4.0	7.0	1.0	8.0	5.0	0.0	1.0	1.0	5.0	4.2173000000000025	126.73540000000004	0.0	0.0	1.0	4.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
